,RFID,Weight,Date,Location,cattle_id
13031,982 123766108876,228.61,18-02-23,DM13BelKraatz,63b6116db225d993430cc135
13032,982 123766108876,231.5,19-02-23,DM13BelKraatz,63b6116db225d993430cc135
13033,982 123766108876,342.04,27-02-23,DM13BelKraatz,63b6116db225d993430cc135
13034,982 123766108876,243.73,28-02-23,DM13BelKraatz,63b6116db225d993430cc135
13035,982 123766108877,199.36,07-08-22,DM15Final,NA
13036,982 123766108877,198.13,07-08-22,DM15Final,NA
13037,982 123766108877,123.41,07-08-22,DM15Final,NA
13038,982 123766108877,197.25,07-08-22,DM15Final,NA
13039,982 123766108877,123.16,09-08-22,DM15Final,NA
13040,982 123766108877,124.07,09-08-22,DM15Final,NA
13041,982 123766108877,236.49,09-08-22,DM15Final,NA
13042,982 123766108877,236.13,09-08-22,DM15Final,NA
13043,982 123766108877,237.11,09-08-22,DM15Final,NA
13044,982 123766108877,237.27,09-08-22,DM15Final,NA
13045,982 123766108877,237.12,09-08-22,DM15Final,NA
13046,982 123766108877,229.88,09-08-22,DM15Final,NA
13047,982 123766108877,236.99,09-08-22,DM15Final,NA
13048,982 123766108877,236.71,09-08-22,DM15Final,NA
13049,982 123766108877,124.17,09-08-22,DM15Final,NA
13050,982 123766108877,237.75,09-08-22,DM15Final,NA
13051,982 123766108877,236.39,09-08-22,DM15Final,NA
13052,982 123766108877,235.93,09-08-22,DM15Final,NA
13053,982 123766108877,236.82,09-08-22,DM15Final,NA
13054,982 123766108877,242.01,12-10-22,DM15Final,NA
13055,982 123766108877,201.55,12-10-22,DM15Final,NA
13056,982 123766108877,215.25,14-10-22,DM15Final,NA
13057,982 123766108877,272.96,20-12-22,DM15Final,NA
13058,982 123766108879,449.79,24-12-22,DM13BelKraatz,63b614b2b225d993430cc158
13059,982 123766108879,238.23,26-12-22,DM13BelKraatz,63b614b2b225d993430cc158
13060,982 123766108879,253.51,30-12-22,DM13BelKraatz,63b614b2b225d993430cc158
13061,982 123766108879,251.06,17-11-22,DM15Final,63b614b2b225d993430cc158
13062,982 123766108879,157.25,18-11-22,DM15Final,63b614b2b225d993430cc158
13063,982 123766108879,130.34,12-12-22,DM15Final,63b614b2b225d993430cc158
13064,982 123766108879,236.1,12-12-22,DM15Final,63b614b2b225d993430cc158
13065,982 123766108879,272.84,17-12-22,DM15Final,63b614b2b225d993430cc158
13066,982 123766108879,359.36,17-12-22,DM15Final,63b614b2b225d993430cc158
13067,982 123766108879,320.33,17-12-22,DM15Final,63b614b2b225d993430cc158
13068,982 123766108879,225.6,18-12-22,DM15Final,63b614b2b225d993430cc158
13069,982 123766108879,234.2,20-12-22,DM15Final,63b614b2b225d993430cc158
13070,982 123766108879,202.18,01-01-23,DM15Final,63b614b2b225d993430cc158
13071,982 123766108879,283.44,22-02-23,DM13BelKraatz,63b614b2b225d993430cc158
13072,982 123766108881,186.41,09-08-22,DM15Final,NA
13073,982 123766108881,195.82,09-08-22,DM15Final,NA
13074,982 123766108881,192.7,09-08-22,DM15Final,NA
13075,982 123766108881,190.46,10-08-22,DM15Final,NA
13076,982 123766108881,188.77,21-08-22,DM15Final,NA
13077,982 123766108881,205.1,22-12-22,DM13BelKraatz,63b61173b225d993430cc138
13078,982 123766108881,222.4,25-12-22,DM13BelKraatz,63b61173b225d993430cc138
13079,982 123766108881,222.44,03-01-23,DM13BelKraatz,63b61173b225d993430cc138
13080,982 123766108881,228.77,09-01-23,DM13BelKraatz,63b61173b225d993430cc138
13081,982 123766108881,231.67,10-01-23,DM13BelKraatz,63b61173b225d993430cc138
13082,982 123766108881,289.19,27-08-22,DM15Final,63b61173b225d993430cc138
13083,982 123766108881,293.37,29-08-22,DM15Final,63b61173b225d993430cc138
13084,982 123766108881,99.51,30-08-22,DM15Final,63b61173b225d993430cc138
13085,982 123766108881,202.57,16-09-22,DM15Final,63b61173b225d993430cc138
13086,982 123766108881,102.46,18-09-22,DM15Final,63b61173b225d993430cc138
13087,982 123766108881,236.55,19-09-22,DM15Final,63b61173b225d993430cc138
13088,982 123766108881,243.18,21-09-22,DM15Final,63b61173b225d993430cc138
13089,982 123766108881,176.03,24-09-22,DM15Final,63b61173b225d993430cc138
13090,982 123766108881,212.16,27-09-22,DM15Final,63b61173b225d993430cc138
13091,982 123766108881,378.23,01-10-22,DM15Final,63b61173b225d993430cc138
13092,982 123766108881,206.24,02-10-22,DM15Final,63b61173b225d993430cc138
13093,982 123766108881,181.62,04-10-22,DM15Final,63b61173b225d993430cc138
13094,982 123766108881,201.65,04-10-22,DM15Final,63b61173b225d993430cc138
13095,982 123766108881,191.18,06-10-22,DM15Final,63b61173b225d993430cc138
13096,982 123766108881,107.29,06-10-22,DM15Final,63b61173b225d993430cc138
13097,982 123766108881,198.56,06-10-22,DM15Final,63b61173b225d993430cc138
13098,982 123766108881,112.94,06-10-22,DM15Final,63b61173b225d993430cc138
13099,982 123766108881,199.87,07-10-22,DM15Final,63b61173b225d993430cc138
13100,982 123766108881,201.1,07-10-22,DM15Final,63b61173b225d993430cc138
13101,982 123766108881,113.05,10-10-22,DM15Final,63b61173b225d993430cc138
13102,982 123766108881,209.96,10-10-22,DM15Final,63b61173b225d993430cc138
13103,982 123766108881,209.98,10-10-22,DM15Final,63b61173b225d993430cc138
13104,982 123766108881,174.63,11-10-22,DM15Final,63b61173b225d993430cc138
13105,982 123766108881,206.23,11-10-22,DM15Final,63b61173b225d993430cc138
13106,982 123766108881,201.4,12-10-22,DM15Final,63b61173b225d993430cc138
13107,982 123766108881,101.49,14-10-22,DM15Final,63b61173b225d993430cc138
13108,982 123766108881,322.78,14-10-22,DM15Final,63b61173b225d993430cc138
13109,982 123766108881,319.27,14-10-22,DM15Final,63b61173b225d993430cc138
13110,982 123766108881,362.65,14-10-22,DM15Final,63b61173b225d993430cc138
13111,982 123766108881,362.6,14-10-22,DM15Final,63b61173b225d993430cc138
13112,982 123766108881,362.82,14-10-22,DM15Final,63b61173b225d993430cc138
13113,982 123766108881,363.27,14-10-22,DM15Final,63b61173b225d993430cc138
13114,982 123766108881,362.45,14-10-22,DM15Final,63b61173b225d993430cc138
13115,982 123766108881,215.99,14-10-22,DM15Final,63b61173b225d993430cc138
13116,982 123766108881,170.61,14-10-22,DM15Final,63b61173b225d993430cc138
13117,982 123766108881,275.37,14-10-22,DM15Final,63b61173b225d993430cc138
13118,982 123766108881,277.03,14-10-22,DM15Final,63b61173b225d993430cc138
13119,982 123766108881,287.48,14-10-22,DM15Final,63b61173b225d993430cc138
13120,982 123766108881,295.22,14-10-22,DM15Final,63b61173b225d993430cc138
13121,982 123766108881,333.08,14-10-22,DM15Final,63b61173b225d993430cc138
13122,982 123766108881,214.38,18-10-22,DM15Final,63b61173b225d993430cc138
13123,982 123766108881,226.06,26-10-22,DM15Final,63b61173b225d993430cc138
13124,982 123766108881,132.59,26-10-22,DM15Final,63b61173b225d993430cc138
13125,982 123766108881,94.81,31-10-22,DM15Final,63b61173b225d993430cc138
13126,982 123766108881,174.1,31-10-22,DM15Final,63b61173b225d993430cc138
13127,982 123766108881,200.89,16-11-22,DM15Final,63b61173b225d993430cc138
13128,982 123766108881,215.02,16-11-22,DM15Final,63b61173b225d993430cc138
13129,982 123766108881,214.93,16-11-22,DM15Final,63b61173b225d993430cc138
13130,982 123766108881,131.39,16-11-22,DM15Final,63b61173b225d993430cc138
13131,982 123766108881,214.88,16-11-22,DM15Final,63b61173b225d993430cc138
13132,982 123766108881,265.56,16-11-22,DM15Final,63b61173b225d993430cc138
13133,982 123766108881,214.35,16-11-22,DM15Final,63b61173b225d993430cc138
13134,982 123766108881,158.68,17-11-22,DM15Final,63b61173b225d993430cc138
13135,982 123766108881,181.08,17-11-22,DM15Final,63b61173b225d993430cc138
13136,982 123766108881,240.3,17-11-22,DM15Final,63b61173b225d993430cc138
13137,982 123766108881,174.21,14-12-22,DM15Final,63b61173b225d993430cc138
13138,982 123766108881,133.04,16-12-22,DM15Final,63b61173b225d993430cc138
13139,982 123766108881,126.21,20-12-22,DM15Final,63b61173b225d993430cc138
13140,982 123766108881,131.53,20-12-22,DM15Final,63b61173b225d993430cc138
13141,982 123766108881,202.26,01-01-23,DM15Final,63b61173b225d993430cc138
13142,982 123766108881,246.89,12-02-23,DM13BelKraatz,63b61173b225d993430cc138
13143,982 123766108881,244.09,17-02-23,DM13BelKraatz,63b61173b225d993430cc138
13144,982 123766108881,235.04,22-02-23,DM13BelKraatz,63b61173b225d993430cc138
13145,982 123766108881,253.11,28-02-23,DM13BelKraatz,63b61173b225d993430cc138
13146,982 123766108881,224.39,12-03-23,DM13BelKraatz,63b61173b225d993430cc138
13147,982 123766108887,194.41,08-08-22,DM15Final,NA
13148,982 123766108887,143.57,11-08-22,DM15Final,NA
13149,982 123766108887,195.67,22-12-22,DM13BelKraatz,63b6119db225d993430cc14d
13150,982 123766108887,106.45,22-12-22,DM13BelKraatz,63b6119db225d993430cc14d
13151,982 123766108887,209.72,25-12-22,DM13BelKraatz,63b6119db225d993430cc14d
13152,982 123766108887,215.6,27-12-22,DM13BelKraatz,63b6119db225d993430cc14d
13153,982 123766108887,216.31,27-12-22,DM13BelKraatz,63b6119db225d993430cc14d
13154,982 123766108887,224.06,27-12-22,DM13BelKraatz,63b6119db225d993430cc14d
13155,982 123766108887,132.38,28-12-22,DM13BelKraatz,63b6119db225d993430cc14d
13156,982 123766108887,222.98,29-12-22,DM13BelKraatz,63b6119db225d993430cc14d
13157,982 123766108887,226.96,07-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13158,982 123766108887,220.82,08-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13159,982 123766108887,231.09,08-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13160,982 123766108887,227.26,08-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13161,982 123766108887,221.5,09-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13162,982 123766108887,223.11,09-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13163,982 123766108887,219.32,09-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13164,982 123766108887,226,10-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13165,982 123766108887,230.67,10-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13166,982 123766108887,290.13,10-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13167,982 123766108887,213.64,11-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13168,982 123766108887,129.06,11-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13169,982 123766108887,192.12,18-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13170,982 123766108887,251.8,24-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13171,982 123766108887,248.32,25-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13172,982 123766108887,246.42,25-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13173,982 123766108887,564.21,24-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13174,982 123766108887,238.31,25-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13175,982 123766108887,244.82,25-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13176,982 123766108887,239.71,29-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13177,982 123766108887,248.41,29-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13178,982 123766108887,243.6,30-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13179,982 123766108887,132.56,30-01-23,DM13BelKraatz,63b6119db225d993430cc14d
13180,982 123766108887,155.73,29-08-22,DM15Final,63b6119db225d993430cc14d
13181,982 123766108887,211.34,31-08-22,DM15Final,63b6119db225d993430cc14d
13182,982 123766108887,116.97,31-08-22,DM15Final,63b6119db225d993430cc14d
13183,982 123766108887,207.59,01-09-22,DM15Final,63b6119db225d993430cc14d
13184,982 123766108887,180.36,01-09-22,DM15Final,63b6119db225d993430cc14d
13185,982 123766108887,137.12,18-09-22,DM15Final,63b6119db225d993430cc14d
13186,982 123766108887,94.53,20-09-22,DM15Final,63b6119db225d993430cc14d
13187,982 123766108887,213.87,23-09-22,DM15Final,63b6119db225d993430cc14d
13188,982 123766108887,286.08,26-09-22,DM15Final,63b6119db225d993430cc14d
13189,982 123766108887,235.7,26-09-22,DM15Final,63b6119db225d993430cc14d
13190,982 123766108887,217.69,27-09-22,DM15Final,63b6119db225d993430cc14d
13191,982 123766108887,158.81,28-09-22,DM15Final,63b6119db225d993430cc14d
13192,982 123766108887,307.28,30-09-22,DM15Final,63b6119db225d993430cc14d
13193,982 123766108887,0,02-10-22,DM15Final,63b6119db225d993430cc14d
13194,982 123766108887,215.27,02-10-22,DM15Final,63b6119db225d993430cc14d
13195,982 123766108887,198.03,03-10-22,DM15Final,63b6119db225d993430cc14d
13196,982 123766108887,204.73,04-10-22,DM15Final,63b6119db225d993430cc14d
13197,982 123766108887,112.3,04-10-22,DM15Final,63b6119db225d993430cc14d
13198,982 123766108887,215.86,07-10-22,DM15Final,63b6119db225d993430cc14d
13199,982 123766108887,186.53,10-10-22,DM15Final,63b6119db225d993430cc14d
13200,982 123766108887,185.35,10-10-22,DM15Final,63b6119db225d993430cc14d
13201,982 123766108887,177.36,10-10-22,DM15Final,63b6119db225d993430cc14d
13202,982 123766108887,177.29,10-10-22,DM15Final,63b6119db225d993430cc14d
13203,982 123766108887,253.79,10-10-22,DM15Final,63b6119db225d993430cc14d
13204,982 123766108887,123.83,12-10-22,DM15Final,63b6119db225d993430cc14d
13205,982 123766108887,115.42,12-10-22,DM15Final,63b6119db225d993430cc14d
13206,982 123766108887,269.4,14-10-22,DM15Final,63b6119db225d993430cc14d
13207,982 123766108887,320.25,14-10-22,DM15Final,63b6119db225d993430cc14d
13208,982 123766108887,245.19,14-10-22,DM15Final,63b6119db225d993430cc14d
13209,982 123766108887,132.08,15-10-22,DM15Final,63b6119db225d993430cc14d
13210,982 123766108887,175.21,17-10-22,DM15Final,63b6119db225d993430cc14d
13211,982 123766108887,320.34,18-10-22,DM15Final,63b6119db225d993430cc14d
13212,982 123766108887,218.52,21-10-22,DM15Final,63b6119db225d993430cc14d
13213,982 123766108887,145.41,22-10-22,DM15Final,63b6119db225d993430cc14d
13214,982 123766108887,81.57,23-10-22,DM15Final,63b6119db225d993430cc14d
13215,982 123766108887,74.9,26-10-22,DM15Final,63b6119db225d993430cc14d
13216,982 123766108887,335.72,26-10-22,DM15Final,63b6119db225d993430cc14d
13217,982 123766108887,227.26,26-10-22,DM15Final,63b6119db225d993430cc14d
13218,982 123766108887,228.52,30-10-22,DM15Final,63b6119db225d993430cc14d
13219,982 123766108887,74.62,31-10-22,DM15Final,63b6119db225d993430cc14d
13220,982 123766108887,124.16,17-11-22,DM15Final,63b6119db225d993430cc14d
13221,982 123766108887,121,26-11-22,DM15Final,63b6119db225d993430cc14d
13222,982 123766108887,243.43,27-11-22,DM15Final,63b6119db225d993430cc14d
13223,982 123766108887,210.71,29-11-22,DM15Final,63b6119db225d993430cc14d
13224,982 123766108887,173.38,03-12-22,DM15Final,63b6119db225d993430cc14d
13225,982 123766108887,116.62,11-12-22,DM15Final,63b6119db225d993430cc14d
13226,982 123766108887,213.5,12-12-22,DM15Final,63b6119db225d993430cc14d
13227,982 123766108887,125.77,20-12-22,DM15Final,63b6119db225d993430cc14d
13228,982 123766108887,189.09,01-01-23,DM15Final,63b6119db225d993430cc14d
13229,982 123766108887,253.14,07-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13230,982 123766108887,254.5,07-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13231,982 123766108887,258.58,14-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13232,982 123766108887,251.1,15-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13233,982 123766108887,256.07,15-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13234,982 123766108887,280.68,15-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13235,982 123766108887,255.28,17-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13236,982 123766108887,259.55,18-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13237,982 123766108887,265.05,18-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13238,982 123766108887,268.08,19-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13239,982 123766108887,253.03,21-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13240,982 123766108887,263.81,21-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13241,982 123766108887,265.97,21-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13242,982 123766108887,271.09,21-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13243,982 123766108887,272.16,21-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13244,982 123766108887,253.75,22-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13245,982 123766108887,157.3,23-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13246,982 123766108887,251.26,25-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13247,982 123766108887,266.05,28-02-23,DM13BelKraatz,63b6119db225d993430cc14d
13248,982 123766108887,268,03-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13249,982 123766108887,268.86,05-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13250,982 123766108887,286.73,05-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13251,982 123766108887,261.71,06-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13252,982 123766108887,426.86,06-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13253,982 123766108887,282.52,07-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13254,982 123766108887,271.06,07-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13255,982 123766108887,269.67,08-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13256,982 123766108887,272.15,09-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13257,982 123766108887,447.61,11-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13258,982 123766108887,262.08,12-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13259,982 123766108887,262.92,13-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13260,982 123766108887,395.01,13-03-23,DM13BelKraatz,63b6119db225d993430cc14d
13261,982 123766108891,175.57,26-12-22,DM13BelKraatz,63b614ddb225d993430cc16f
13262,982 123766108891,173.02,27-12-22,DM13BelKraatz,63b614ddb225d993430cc16f
13263,982 123766108891,128.27,13-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13264,982 123766108891,125.28,15-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13265,982 123766108891,101.93,23-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13266,982 123766108891,103.56,23-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13267,982 123766108891,64.12,23-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13268,982 123766108891,191.24,24-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13269,982 123766108891,192.57,24-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13270,982 123766108891,509.31,24-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13271,982 123766108891,508.78,24-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13272,982 123766108891,510.28,24-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13273,982 123766108891,343.78,24-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13274,982 123766108891,198.08,24-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13275,982 123766108891,453.53,24-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13276,982 123766108891,323.23,25-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13277,982 123766108891,198.9,26-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13278,982 123766108891,189.8,26-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13279,982 123766108891,88.53,26-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13280,982 123766108891,187.16,26-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13281,982 123766108891,194.49,26-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13282,982 123766108891,192.16,26-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13283,982 123766108891,193.63,28-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13284,982 123766108891,203.09,28-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13285,982 123766108891,203.21,28-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13286,982 123766108891,201.81,28-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13287,982 123766108891,191.47,29-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13288,982 123766108891,192.81,29-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13289,982 123766108891,187.33,29-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13290,982 123766108891,186.63,29-01-23,DM13BelKraatz,63b614ddb225d993430cc16f
13291,982 123766108891,189.66,03-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13292,982 123766108891,366.43,03-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13293,982 123766108891,411.88,17-11-22,DM15Final,63b614ddb225d993430cc16f
13294,982 123766108891,166.47,03-12-22,DM15Final,63b614ddb225d993430cc16f
13295,982 123766108891,172.44,03-12-22,DM15Final,63b614ddb225d993430cc16f
13296,982 123766108891,268.58,12-12-22,DM15Final,63b614ddb225d993430cc16f
13297,982 123766108891,218.12,12-12-22,DM15Final,63b614ddb225d993430cc16f
13298,982 123766108891,238.81,16-12-22,DM15Final,63b614ddb225d993430cc16f
13299,982 123766108891,142.89,17-12-22,DM15Final,63b614ddb225d993430cc16f
13300,982 123766108891,134.18,18-12-22,DM15Final,63b614ddb225d993430cc16f
13301,982 123766108891,177.56,20-12-22,DM15Final,63b614ddb225d993430cc16f
13302,982 123766108891,188.67,20-12-22,DM15Final,63b614ddb225d993430cc16f
13303,982 123766108891,281.94,01-01-23,DM15Final,63b614ddb225d993430cc16f
13304,982 123766108891,187.29,04-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13305,982 123766108891,186.2,06-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13306,982 123766108891,187.69,08-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13307,982 123766108891,187.42,11-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13308,982 123766108891,196.25,11-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13309,982 123766108891,475.44,13-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13310,982 123766108891,192.75,14-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13311,982 123766108891,326.39,14-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13312,982 123766108891,194.78,16-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13313,982 123766108891,196.28,17-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13314,982 123766108891,199,17-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13315,982 123766108891,202.02,18-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13316,982 123766108891,203.3,18-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13317,982 123766108891,205.22,18-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13318,982 123766108891,203.45,18-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13319,982 123766108891,201.19,18-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13320,982 123766108891,205.77,19-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13321,982 123766108891,206.07,19-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13322,982 123766108891,213.26,20-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13323,982 123766108891,210.26,20-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13324,982 123766108891,203.81,21-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13325,982 123766108891,316.05,22-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13326,982 123766108891,196.9,22-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13327,982 123766108891,197.82,22-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13328,982 123766108891,194.54,23-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13329,982 123766108891,203.59,23-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13330,982 123766108891,192.46,24-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13331,982 123766108891,356.34,28-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13332,982 123766108891,208.22,28-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13333,982 123766108891,209.38,28-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13334,982 123766108891,208.34,28-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13335,982 123766108891,207.64,28-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13336,982 123766108891,344.86,28-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13337,982 123766108891,204.26,28-02-23,DM13BelKraatz,63b614ddb225d993430cc16f
13338,982 123766108891,196.74,03-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13339,982 123766108891,317.52,04-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13340,982 123766108891,208.84,04-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13341,982 123766108891,211.6,04-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13342,982 123766108891,212.16,04-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13343,982 123766108891,207.48,04-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13344,982 123766108891,341.83,04-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13345,982 123766108891,202.36,05-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13346,982 123766108891,209.86,05-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13347,982 123766108891,202.93,06-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13348,982 123766108891,211.6,07-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13349,982 123766108891,208.21,07-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13350,982 123766108891,204.51,07-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13351,982 123766108891,220,07-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13352,982 123766108891,215.04,07-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13353,982 123766108891,210.31,08-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13354,982 123766108891,208.15,08-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13355,982 123766108891,205.27,08-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13356,982 123766108891,194.89,09-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13357,982 123766108891,206.35,09-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13358,982 123766108891,213.64,09-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13359,982 123766108891,181.48,11-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13360,982 123766108891,352.45,11-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13361,982 123766108891,197.82,12-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13362,982 123766108891,202.69,13-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13363,982 123766108891,319.51,13-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13364,982 123766108891,191.46,16-03-23,DM13BelKraatz,63b614ddb225d993430cc16f
13365,982 123766108892,222.43,14-01-23,DM13BelKraatz,63c49f3e376bb6f110058bf3
13366,982 123766108892,230,30-01-23,DM13BelKraatz,63c49f3e376bb6f110058bf3
13367,982 123766108892,241.06,31-01-23,DM13BelKraatz,63c49f3e376bb6f110058bf3
13368,982 123766108892,125.68,31-01-23,DM13BelKraatz,63c49f3e376bb6f110058bf3
13369,982 123766108892,184.88,24-08-22,DM15Final,63c49f3e376bb6f110058bf3
